match_id,key,slot,time,unit,polarity_score,sentiment_label
7571,xd,3,439,Zito /\ The Slayer,0.5859,Positive
37042,g,5,2184,SpartanS,0.0,Negative
34726,lot,5,389,IBLYAD IDI NAHUI ELBHAN EBANII,0.0,Negative
36351,kik,0,1913,Ayaka Miyoshi,0.0,Negative
4323,kak dela,2,2079,Neri,0.0,Negative
27396,lol xd,4,1955,The Usual Suspects,0.765,Positive
3233,purple hang,0,-29,Crisis,0.0,Negative
29794,u talk shit,5,1361,Life is over,-0.5574,Negative
40529,made minute game minute game,5,1570,(biz) GAMEPLAY BOOSTER,0.0,Negative
1415,wp,1,3838,d',0.25,Positive
42220,gg,5,2918,ss,0.296,Positive
35030,though riki took lvl first spell,3,426,LewD,0.0,Negative
42520,sny mom basher,2,1929,Big Dog - LFT,0.0,Negative
27636,g,3,2292,WooHoo!!,0.0,Negative
30672,wonder u feed sf,3,449,Chingchongmafaka,0.0,Negative
34013,gud,7,2167,Don Corlethrown,0.0,Negative
37464,ww,8,382,wavethroughthespace,0.0,Negative
3309,mmm cock,4,1229,Igni Ferroque,-0.1531,Negative
48338,noobb,4,2477,Winter,0.0,Negative
43117,shadow come radiant team,4,1428,cosmyn_uno,0.4767,Positive
18107,ook,2,-70,Jon,0.0,Negative
13063,got early,8,1765,drOOpy,0.0,Negative
1408,да го трон,0,1890,lsd25,0.0,Negative
9296,v,0,2280,Mr._HarOlo,0.0,Negative
7640,ahahaha,2,2105,Lostvayne,0.0,Negative
21318,report pls,6,422,turaro,0.0772,Positive
45030,ff plz,2,2125,Satio,0.4767,Positive
27867,всю игру,9,2433,Kuroyukihime|Black Lotus,0.0,Negative
14338,youre cloock,4,519,Dark,0.0,Negative
25321,z,7,1916,"Printf(""AulAulAul"");",0.0,Negative
28190,idk,4,-42,LA HORA DEL LONCHESITO,-0.1027,Negative
28020,commend,9,2386,learning,0.4404,Positive
3094,hows anus,1,1534,UndeadOnDope@UK,0.0,Negative
30680,gg,4,2474,BenQ*ARRU,0.296,Positive
44213,ty,1,1060,UN1CORN,0.3818,Positive
42044,ez life,0,1501,Oz.<ancv*>,0.3612,Positive
8306,gg csm pudge suport,4,1485,Willi_Wan Kenobi,0.296,Positive
36550,k caca,7,1832,Cokito,0.0,Negative
6027,ok men,4,-45,ATHAN,0.296,Positive
25093,ахахахахахахах,5,4585,Пальчик в жопе,0.0,Negative
23886,ultis,1,911,PAPANICOLAO,0.0,Negative
6258,commend sf,9,17,ALWAYSWANNAFLY,0.4404,Positive
39347,ahah,1,1406,mozy,0.0,Negative
19832,without support,2,2419,BrynX,-0.3089,Negative
45727,b,3,2522,OG ༼ つ ◕_◕ ༽つ,0.0,Negative
18194,tnx,6,1287,Buddy La vita è bella,0.2732,Positive
33978,mmr,6,2463,#Srilankan,0.0,Negative
8483,ajajaj,7,585,Full - Tobas'CO,0.0,Negative
9687,gg,5,1663,Kongen,0.296,Positive
39023,oo,0,1664,"<font face=""Impact""> deadly imp",0.0,Negative
31491,including,6,1315,dceosilver,0.0,Negative
24034,idk people pick,8,1674,Synyster,-0.1027,Negative
42794,end pls,8,433,Standin.Chev,0.0772,Positive
6171,ggwp,5,2455,Aruu10,0.0,Negative
40270,yeah,0,1292,Laz,0.296,Positive
24912,fuck,0,584,satamiya,-0.5423,Negative
8040,xd,8,2009,Sui Generis,0.5859,Positive
40060,jaja que pasa crystal,9,623,black wolf,0.0,Negative
3197,pause,1,3404,Antonio Banderas,0.0,Negative
39357,sorry,2,34,Alche Picker,-0.0772,Negative
17269,noob hook,0,1159,PUNX,-0.0516,Negative
27145,ez mmr,8,1544,BLOCKPRINCESS,0.3612,Positive
36275,гг,7,2494,Vasya ti kto ?,0.0,Negative
39643,go end,0,1666,FlaGelo,0.0,Negative
10131,ti ohuel,4,1614,7k DOTO Zwei,0.0,Negative
15614,dauni,7,2466,SLAYER,0.0,Negative
10789,noob,0,1118,BearGrylls,-0.0516,Negative
5935,war,3,1497,ez mid :v,-0.5994,Negative
29094,gg,4,1936,Octaver,0.296,Positive
18070,ty,8,2135,Nova´,0.3818,Positive
8003,report,4,-96,Mr.ZPoTaTo,0.0,Negative
12907,shit team,7,1395,WHAT A LOVELY DAY,-0.5574,Negative
49452,tf,4,1094,Golden Monkey,0.0,Negative
27868,sad,4,702,Mazel Tov,-0.4767,Negative
8577,сукааа,9,-80,казахский мясник,0.0,Negative
45033,invoker,7,878,The_GOD,0.0,Negative
20855,gg,0,2367,5th Gear,0.296,Positive
30052,ой,0,1044,6o111Ka,0.0,Negative
43839,yeah,0,2066,CL○nE XD,0.296,Positive
31744,report bara,3,1474,tunes,0.0,Negative
28637,hahahaha,9,2632,UniqueOne,0.0,Negative
21892,mana sou,2,379,Blade,0.0,Negative
13620,usa forever,5,2630,Raging,0.0,Negative
13417,end game,8,3457,Oceans,0.0,Negative
27445,lol,7,-15,ßêGµnÐä|Ž™,0.4215,Positive
33612,would haha,6,2998,RIP in peace,0.4588,Positive
32898,gg,8,2404,Turd Furgurson,0.296,Positive
6452,wp,3,2716,Reeborn,0.25,Positive
34388,dont know youre talking,7,866,SD.Toplel,0.0,Negative
22854,level,1,1695,WANNA BUILD A SNOW MAN?,0.0,Negative
33293,mouth,3,-16,RoadTo1K.BigDong,0.0,Negative
23477,e item,5,555,Destro,0.0,Negative
40845,delaem stavki,4,-42,bot,0.0,Negative
5529,xq legion,0,3061,YonomateaKENNY↓↓↓,0.0,Negative
11129,дауна,1,1548,Morti,0.0,Negative
60,end,4,2652,I REKT HER NICELY,0.0,Negative
5288,backtrack nooo,6,600,TomZ,0.0,Negative
47289,hi waited,3,1134,Prevarant,0.0,Negative
13465,lol,0,-20,Silver,0.4215,Positive
33179,lol,3,1661,S6,0.4215,Positive
31219,void need aghs refresher mkb bkb boot mjolnir,6,2556,Mid,0.0,Negative
35906,trilane,6,550,Pellikan,0.0,Negative
193,fuck u,7,1869,:D,-0.5423,Negative
8037,blue wrong,9,1745,Urist,-0.4767,Negative
41959,ебнутая что ли,0,1008,ProПсих,0.0,Negative
9300,thats like rd time,7,2031,Ultimus Romanorum,0.3612,Positive
39148,fuck yo,4,1319,PEBCAK,-0.5423,Negative
27088,gg win middle,8,2321,Fred,0.7184,Positive
15046,lol,8,1953,Jektech*,0.4215,Positive
5016,pls report tiny,5,2668,sadmat,0.0772,Positive
28606,habia nada de,0,1878,barbie,0.0,Negative
22293,u llost,6,164,s?k?nt? tenne,0.0,Negative
42902,basher,0,2264,<<<Wully Wunkka>>>,0.0,Negative
40832,gl,7,-47,toby.aghsandtitties,0.3182,Positive
6644,rag,4,1993,lets_roll_drew,0.0,Negative
9620,fck haha,8,1116,Guilty Crown,0.4588,Positive
40340,yeah thats whole game,1,2710,Poяnchai,0.296,Positive
47804,guy,5,1760,Cranium,0.0,Negative
13907,nd,1,4628,Fulgore,0.0,Negative
10178,holyshit,8,2300,Ehh!! What's up doc?,0.0,Negative
36604,teclero,9,756,Avicii,0.0,Negative
16447,hey lc,1,1518,Roma麻吉天使,0.0,Negative
35465,slardog carry as,7,1319,raging-tomato,0.0,Negative
24660,gg,1,2164,Rusty Hammer,0.296,Positive
42242,gg,0,2743,Asrael Dreemurr,0.296,Positive
35913,ok k,9,2413,ShadowZ,0.296,Positive
4949,ez mid,7,2470,Still Alive ツ ( ° ͜ʖ͡°)�,0.3612,Positive
25285,im mad,7,249,Aysm,-0.4939,Negative
1062,think drum better item diff,5,1798,Ranger,0.4404,Positive
4677,lol x,2,501,L0tUs,0.4215,Positive
44977,даун на вр,5,2880,ROAD TO 4K MMR TRASH,0.0,Negative
2739,wp,7,3490,R.oUcHtA  ^.........^,0.25,Positive
6924,vlw,3,380,H.e.R.i.N de Peru <3,0.0,Negative
9436,wew,8,1255,Bob™,0.0,Negative
7621,u let u ennd,7,2092,A Useless Body Without Life,0.0,Negative
5715,g,8,2478,Mr.Positive,0.0,Negative
24255,k scrub,4,3398,BeezyDota,0.0,Negative
48886,shit stain,6,1921,NAFTA,-0.5574,Negative
43494,nice qop,5,2083,FeedMmr♥,0.4215,Positive
12618,really goddamn dark,1,-50,Velz,-0.5256,Negative
4044,incomming,1,1620,Mega,0.0,Negative
27103,mean fast finish,2,342,Worst Player EU,0.0,Negative
31028,не понял что это было от лины,2,1151,Boo,0.0,Negative
24047,sampo udah abi,4,-47,Chincaklukmai,0.0,Negative
37623,cm kill,4,1691,Madara,-0.6908,Negative
8395,hahaha,0,1710,zBuk.ACE,0.5574,Positive
12174,wrong,6,1249,bnk,-0.4767,Negative
13434,u okay pink,1,615,ClaRiTY,0.2263,Positive
47520,stop def,9,1390,YourSoul belongsToMe,-0.296,Negative
19484,ego prodal,4,2678,ДИНЯ ПОТ,0.0,Negative
47894,corre perra,8,3362,Serpa,0.0,Negative
39388,thats one insult,1,2608,creme de la creme,-0.5106,Negative
22916,report nature picker,0,2907,Yahya | Road To 4k,0.0,Negative
931,gg,0,4289,freeder,0.296,Positive
10637,ty,7,2503,vai jogarbem,0.3818,Positive
36774,k,0,1267,ALWAYSWANNAFEED,0.0,Negative
22959,cant last hit,8,1831,luckz,0.0,Negative
26492,beast master,0,2292,Avicii ◢◤,0.0,Negative
42196,ung witch doctor nag,5,1345,OnePunchMan,-0.6124,Negative
28322,ff,3,2498,[DMD] DIAMOND SOZPIE,0.4215,Positive
44371,сосни тоже,4,627,BLR,0.0,Negative
45621,zz,7,1559,IcaRus,0.0,Negative
30155,potato bit mroe,6,1163,Mlcrosoft,0.0,Negative
40866,jugg,5,1250,danyking,0.0,Negative
25877,tank per tank,7,1863,El RyOon,0.0,Negative
21133,tryhards,7,2228,FaMou$- 著名的,0.0,Negative
48917,cant even win fight wr,1,2156,vasDcrak,-0.2235,Negative
1592,wasnt suppose get,0,576,Ign33L.火竜,0.0,Negative
42009,stop dickhead pause aa,6,656,Beelazy,-0.743,Negative
12920,u straigh,4,2265,Chipsia,0.0,Negative
13303,fucking e,5,2366,20GB,0.0,Negative
2389,gg,7,2100,Minang™,0.296,Positive
46912,ez,4,1751,Morph,0.3612,Positive
83,weaver noob xd,8,1347,Anu'vis ~ Inv.Crew [KarlonxO],0.5574,Positive
7255,uhoh lost g,7,1895,ImAfkSleeping,-0.3182,Negative
27336,fuckin randomed,1,863,tq-,0.0,Negative
16987,nice game,0,2537,GGWP,0.4215,Positive
33902,hahahaha,5,2362,Artharas,0.0,Negative
34734,ulty one hero,6,2040,小花花猫,0.5574,Positive
15007,casi ganan,8,2689,Simphonyx,0.0,Negative
47579,retard,6,1666,Dr. Dre,-0.5267,Negative
17029,а сюда не при,4,1681,Kor1astrasz,0.0,Negative
7375,report team pls,5,818,"Dave, el Barbaro",0.0772,Positive
23736,pretty sure bh,6,-47,dos,0.6705,Positive
30196,wat,3,1869,Granitosaurus,0.0,Negative
15617,nice game,6,3427,♠ Troll ♠,0.4215,Positive
39601,le suporteen top hagan early yo armo igual,4,2134,[...[Fernando†]...],0.2023,Positive
7202,necra,0,1543,nice,0.0,Negative
25752,hahaha,4,2505,@Ler_GG,0.5574,Positive
7340,izi,5,2539,mult,0.0,Negative
37805,pls w,8,1141,XaCMooN,0.0772,Positive
40853,end,7,2574,[W][A][R][L][O][R][D],0.0,Negative
44686,у нас в тиме,1,1314,Темпер,0.0,Negative
27072,gl hf,7,-15,Wannabe,0.3182,Positive
15295,gg,3,3750,楼下全没鸡巴,0.296,Positive
24781,still count,0,632,Try Hard Player Road to 4k mmr,0.0,Negative
21218,necr,3,189,insomnia,0.0,Negative
30902,luck nd time,3,426,Real7,0.4588,Positive
7312,zeus dont help,4,1167,Warcraft,-0.3089,Negative
34964,beastmode sa kabobohan mo,9,1128,"Renz Senpai -_-""",0.0,Negative
22141,fucking ridiculous,5,2882,Tent_Arro,-0.4201,Negative
45466,go learn dota,9,2270,ChinChopa,0.0,Negative
24312,hrer,3,38,QualtroHead,0.0,Negative
39544,negative argument nuclear bomb,6,1251,TUG.What if they get me?,-0.8555,Negative
46869,forgot use remnant,5,1517,Uldred,0.0,Negative
17444,mine,0,2212,Law,0.0,Negative
7562,gg,5,2698,AnnoraX,0.296,Positive
36991,typing something,5,1208,Feelharmonia,0.0,Negative
35608,coin leh,4,1128,Ange De La Mort 전문가,0.0,Negative
22020,g,0,3741,Reaper,0.0,Negative
42268,anti mage,3,1679,....,-0.3182,Negative
42249,ggwp,4,2650,BeLuK@`|,0.0,Negative
19350,noob,7,552,ABC,-0.0516,Negative
39163,bane making,4,2033,GG,0.0,Negative
22970,gg wp,2,1710,Fabulous Doggey,0.4939,Positive
1646,reported,6,154,Puxp♥,0.0,Negative
5494,g,5,171,sandoRClegane,0.0,Negative
721,lol,1,2980,Bãkã-SêÑPãi™,0.4215,Positive
8058,gg,8,1776,Baabhabhiat,0.296,Positive
19528,np,9,1082,キツネ,0.34,Positive
6635,kto loh,5,2994,Maiku Mori,0.0,Negative
34509,u mad,3,2058,Okey Dokey*,-0.4939,Negative
33919,noobs,0,583,∂  æ  Μ  И,0.0,Negative
453,kid,2,-24,我叫刘德华玩给你看,0.0,Negative
45217,littl tooo ez,4,1304,Meadows,0.3612,Positive
31032,serran,3,2773,GG.oKirito :3,0.0,Negative
19323,wow dmg,9,2699,FUN,0.5859,Positive
18720,pathetic scum,6,2440,1x9,-0.5719,Negative
17939,look stats,0,2577,VS.Đrys.HyperX,0.0,Negative
943,fuck u,8,675,Bacardi,-0.5423,Negative
9507,dont want dirty pussy,4,2009,333,0.2924,Positive
38923,gg wp,6,2714,Termy,0.4939,Positive
35695,ok,8,-12,RiZZaK$$,0.296,Positive
44639,come back,1,1889,! O,0.0,Negative
23676,xd,6,1344,Ayrton Brandon,0.5859,Positive
41976,annoying clock,1,3131,stockholm,-0.4019,Negative
43260,team talking,0,2519,MIP,0.0,Negative
29233,luck rune please,8,591,[SnS] MR Tonycorner89 (Ita),0.6486,Positive
47529,lol,5,1935,Double .{M}. ^,0.4215,Positive
28607,зачем брать героев,7,1006,fashioNz,0.0,Negative
40530,ae vim mid,9,37,JAJAJAJAJAJAJA,0.0,Negative
49561,win v like u win lel,4,1956,Kidalica,0.8779,Positive
40514,hi,1,-11,1-UndisClosed Desires,0.0,Negative
37989,dire pro support,3,2023,TAPS,-0.0772,Negative
23168,haha,4,1850,*****,0.4588,Positive
30118,pro,1,1679,955,0.0,Negative
22897,come daddy give love,7,1799,Russell Peters,0.6369,Positive
3573,k k,9,902,Miracle-,0.0,Negative
7369,cant u wait,8,-34,InVoKu,0.0,Negative
7263,doom doom doom doom doom,9,1939,NoObject,-0.91,Negative
35185,мид ломайте,2,976,MikRo,0.0,Negative
43231,haha,2,263,MrNiceGuy,0.4588,Positive
6897,gg,8,2897,Firstblood,0.296,Positive
8220,gg,9,2823,KiSi,0.296,Positive
35126,deff,3,2713,Norflin-,0.0,Negative
34967,umrite nahui,2,2681,@fayde_w,0.0,Negative
23963,fck,4,579,ixmike15,0.0,Negative
32987,afk,2,2114,pr1s2p,0.0,Negative
19211,stupid boot,7,277,rabbitz,-0.5267,Negative
41862,gg,4,2668,The FRANKFURT MAJOR,0.296,Positive
20857,gg blood,1,926,gustavo,0.296,Positive
22268,fucking wr,7,1967,tripit4,0.0,Negative
41548,ggpw,1,3210,牧瀬 紅莉栖,0.0,Negative
5747,dota,4,1522,Gordon,0.0,Negative
44840,omg stop idiot,7,2118,EL Diablo,-0.6705,Negative
17832,wait,5,1429,Captain Paris,0.0,Negative
36554,dddd,9,1346,cuziloveyou,0.0,Negative
9456,ursa,4,2764,彡ŦЯ么.￦Φł√εş_๏Ŧ,0.0,Negative
26033,bane nothing zuus,0,2800,MADAO,0.0,Negative
17431,alch,7,-64,Who is this ? ? ?,0.0,Negative
24246,gg bitch,4,2383,superRust,-0.3818,Negative
34820,lmao slasher od great,7,1265,crem,0.8402,Positive
15874,wp,7,2298,suP,0.25,Positive
4897,come,3,2833,go fight win,0.0,Negative
5068,bh,0,2359,L i p E,0.0,Negative
22996,lol,2,446,xD ....painT,0.4215,Positive
2258,learn v,3,163,i hate people,0.0,Negative
22333,sound right,1,-22,VAN DYKE BROWN,0.0,Negative
6813,youre worst,6,-47,Fuck Boi 2,-0.6249,Negative
29255,lion team,6,1977,Tree,0.0,Negative
43208,min crow,1,609,- 800,0.0,Negative
34190,something,9,1621,soy papá,0.0,Negative
48083,slark good,2,1968,TTTT,0.4404,Positive
6329,а кем играешь,3,1701,PORT>(Clan)/lincoln,0.0,Negative
46204,cu,9,2214,raz,0.0,Negative
36038,wp b,0,1921,GreenDaysOnly,0.25,Positive
10328,ez,3,2670,random anxiety,0.3612,Positive
27719,wait,2,116,rewban,0.0,Negative
41251,hope youre struggling much,4,959,STAN KING,0.0258,Positive
40377,tried n,5,1661,Hydrocharged,0.0,Negative
41722,gg ni minutos,1,1513,Incognito,0.296,Positive
10252,lmfao,1,1105,Unknown Death 2002,0.5423,Positive
28554,report sf,0,1968,@Lino,0.0,Negative
46020,sec,0,94,eat sleep -25 repeat,0.0,Negative
30171,суа,8,2463,Alison,0.0,Negative
38706,а я школьник,6,570,Демьян Страстный,0.0,Negative
42493,forest troll,8,1525,ownedUp,0.0,Negative
12554,jungle,7,1599,XaxatushkiN,0.0,Negative
43751,gg,9,1719,Metfly7,0.296,Positive
35603,done,7,1481,DeMoN_RoMiO,0.0,Negative
48490,really really retarded,9,917,Simp,-0.6453,Negative
20275,see ancient,5,3603,Ay,0.0,Negative
19609,time,5,702,balls,0.0,Negative
7369,lol fight without blue,7,2807,Memestyle Mientist,0.0516,Positive
27784,blaming others youre good enough im sorry,5,3721,Z a b e N,-0.1531,Negative
11955,bot,2,-43,Mosquito EIZO,0.0,Negative
48493,lol,9,962,Temptation,0.4215,Positive
29574,rd word,5,828,GGeZpZ,0.0,Negative
45774,wr,8,1857,Agent_0,0.0,Negative
3766,haha,2,2345,Ragingggg Meng!,0.4588,Positive
26649,aahahahaha,6,3349,Duvera Mai,0.0,Negative
6589,gg,5,3482,p@nuh@k,0.296,Positive
36352,u guy pls report omni,5,1328,Roland_Designer,0.0772,Positive
35483,hahahaha,6,2021,Psych,0.0,Negative
35756,dont suppose feeding kill carry early game critical,3,2616,No Rice For You,0.3481,Positive
44336,di deni,9,2371,Rai^,0.0,Negative
40051,scared shit,5,615,SchuhShine,-0.7579,Negative
13124,nice acrry,3,824,ßoki,0.4215,Positive
8120,изи,5,-8,AHDPIOWKA ♥ D.,0.0,Negative
46740,ex game radiant,6,-42,SUMMER-LOVE,0.4767,Positive
37821,irony,6,1824,WooCash,-0.0516,Negative
28533,throw,6,3322,AzoR725,0.0,Negative
9265,go afk,6,475,LoL,0.0,Negative
40379,lmao,0,2182,Caturday Yet?,0.5994,Positive
17992,rly,8,144,Dota2Entertainement,0.0,Negative
24417,gege,1,1788,roy,0.0,Negative
30949,door haha,3,-54,Green Ranger,0.4588,Positive
38609,xd,6,1481,Watch me blink - [k],0.5859,Positive
7210,divine,2,2316,Insanemonki0,0.5574,Positive
16788,bash,3,2615,Like If I CARED !,0.0,Negative
2017,yeah,9,1525,NunoKunk,0.296,Positive
7062,oso item,4,2552,"(""purga"")",0.0,Negative
22615,lich,1,1848,BlueBerry,0.0,Negative
46678,shh,0,590,Deez_Nuts,0.0,Negative
25884,got man,7,1321,Reggae Shark.,0.0,Negative
17696,go quit lc,0,1407,idiot,0.0,Negative
3192,exciting game,9,1327,Krimore,0.4939,Positive
19363,ggwp,3,1774,0ni,0.0,Negative
40641,gg,1,1975,Gen.Hyperion,0.296,Positive
14681,joke,0,773,<Kaizen``,0.296,Positive
22618,nah,1,3202,Coriamon,-0.1027,Negative
20430,report icefrog,8,1456,Je'W. ShadowKnight50,0.0,Negative
21293,commend,8,2391,Kreator,0.4404,Positive
15290,end,6,1323,Moroz-zko,0.0,Negative
36112,sec,9,30,Black Digger Nick,0.0,Negative
23228,min,2,112,kAwAii,0.0,Negative
45131,gg,3,1871,( ° ͜ʖ͡°)╭∩╮,0.296,Positive
8940,see hp,4,1775,BOOCUNLAY,0.0,Negative
14701,ask damn noob cant arrow game,5,824,Nacam,-0.4404,Negative
9120,dazzle grateful,0,1476,Louie,0.4588,Positive
26239,sorry top,3,2589,Dodging retards,0.128,Positive
5620,really bad,2,1591,Ron Fucking Swanson,-0.5849,Negative
25507,k kaya,3,2324,ToKnEnEnEeE,0.0,Negative
39701,flame he back,5,1705,Valazus,0.0,Negative
26189,wow,4,1474,dadu,0.5859,Positive
2222,worth,7,1666,condom warrior yoloswag 240,0.2263,Positive
4788,aw,5,1443,Mr . No00ob,0.0,Negative
27762,kappa,6,-67,Rement,0.0,Negative
9498,около вышки,5,569,Prins_Na_BMW,0.0,Negative
25622,gg,7,1468,duck,0.296,Positive
29993,bitch,5,2097,Rhyme,-0.5859,Negative
43827,im sorry kiddo,0,2442,< blank >,-0.0772,Negative
11760,k streamer kappa,2,1802,Vision,0.0,Negative
41154,gif,0,-28,@hiro,0.0,Negative
44781,telling ward,0,2945,Why making much confusion?!,0.0,Negative
9424,yes im,3,2726,DUNHILLMAN,0.4019,Positive
38875,xd,9,204,loneliness,0.5859,Positive
42561,dumb fuck,5,-17,MattBaoyea,-0.7783,Negative
42376,омг,0,733,ლ(╹◡╹ლ),0.0,Negative
37695,nice radi,9,1124,Albyzai,0.4215,Positive
9739,reconect,8,563,ȘεΧϓ ßΘɱßλȘτίȻ,0.0,Negative
32167,second,8,1935,FN. Kim Hyun-a,0.0,Negative
35855,commend,0,2431,м[0]ω.BigDaddy,0.4404,Positive
36160,dw,9,2176,Ｊａｃｋｙ　Ｍａｏ,0.0,Negative
188,muted,9,1218,pandinsky,0.0,Negative
28977,nice,6,2305,NunO.okolis,0.4215,Positive
9005,ez mmr,4,471,PUTIFARRI,0.3612,Positive
5514,mvp lion,4,2506,True zone,0.0,Negative
30603,есть кто с ним,4,719,Жукан-Лимон,0.0,Negative
37118,gg wp,0,3951,Toast®,0.4939,Positive
16374,shoulda went bed lmao,5,1235,Balla Calla,0.5994,Positive
34770,kill,9,1841,Hong Jin Tae,-0.6908,Negative
1947,gg,6,3613,Я ПРАВОСЛАВНЫЙ,0.296,Positive
48060,go top,5,497,Pestilent,0.2023,Positive
41841,v,0,503,Где твоя злость?,0.0,Negative
10377,nice shit,4,1259,Geomancer or Feed,-0.2023,Negative
33012,gg wp,2,2918,vrankelino,0.4939,Positive
34626,please report wr,5,2167,Bugler,0.3182,Positive
6836,asd,8,1920,平胸女神孙燕姿,0.0,Negative
26448,ggwp,5,1942,1000-7,0.0,Negative
29702,eu dou cu,2,38,Wini~,0.0,Negative
9053,gg,0,2528,HP.Fields,0.296,Positive
41402,gyro,2,2151,Grimmjow Jaggerjack,0.0,Negative
31290,gg,5,1929,meow,0.296,Positive
1018,come,9,1533,Miss International,0.0,Negative
26091,epitome stupidity,0,2364,MingLee,-0.4404,Negative
15248,linken daw sya,1,2630,Jc??,0.0,Negative
42762,wr damage dummy,8,21,Why not?,-0.4939,Negative
40780,ez,1,1870,bh0uzxc m4hkhwl3tzツ,0.3612,Positive
19692,ofc,0,1526,Danny the dog,0.0,Negative
31843,stupid,6,3523,CUBEE | ♥ ҉҈҉҈҈҉҈҉҈�,-0.5267,Negative
4029,kogda creepov k goldi timing,0,564,Kolyaska,0.0,Negative
6939,yep gg,0,2581,HemNine,0.5267,Positive
39990,pls,4,1548,BRAAAAAINS?????,0.0772,Positive
48633,owh lord,7,2256,puru,0.0,Negative
33889,rekt,5,1441,Finnixx,0.0,Negative
40103,ahaha pinoy,4,1235,CUMBACK,0.0,Negative
5877,report,7,1954,Dota 2 Psychologist,0.0,Negative
18552,sure still cry,4,530,CARAfanboy,-0.2023,Negative
8977,wr sp,6,882,fuk reborn give dota 2 back,0.0,Negative
9704,stfu,3,2670,Oh Long Johnson,0.0,Negative
1296,lel,5,2627,4diamonds,0.0,Negative
39725,player,3,2620,CrazyBuilder,0.0,Negative
35073,pause game,7,1444,o.z,0.0,Negative
37831,curry,5,3570,Rhino,0.0,Negative
5151,come,2,66,狼,0.0,Negative
2109,one,8,1662,zblackrood,0.0,Negative
26928,tipico legion,1,1888,c@z@dØR,0.0,Negative
5371,hahahahahahaha,0,2522,Agent Orange,0.0,Negative
34708,sf say dun wan lose need take mid,7,1853,Astery,-0.4019,Negative
19317,ty everyone,7,2285,Big Cheez,0.3818,Positive
9697,gg wp,1,729,xepa4y na yda4y,0.4939,Positive
24121,gg,3,1588,FSA | SHAYAN,0.296,Positive
16460,na kayo,0,2016,ZxcvbnM,0.0,Negative
18335,gg wp,2,3091,stremax,0.4939,Positive
8325,ok,7,564,BoR!Ng,0.296,Positive
2278,nex time dont unpause,9,2180,-]EnZo[-,0.0,Negative
30863,nec picker lmao,5,1844,AlwaysWannaCry,0.5994,Positive
34630,seriously u want waste skill,9,2198,ÅmÆÐeUs™,-0.4939,Negative
48922,ese blood,3,1488,[K.N.D]~Morty,0.0,Negative
47814,gg wp,4,2397,Duddis,0.4939,Positive
7846,abandoned game,9,-258,KABOOM!!!,-0.4588,Negative
41318,retard,7,2373,Miley,-0.5267,Negative
4002,era storm,6,1353,SM(O)K3 || ^^.Coffin,0.0,Negative
1326,gg report lc,8,1616,Hope,0.296,Positive
26054,need zombie,3,1133,Gamut,0.0,Negative
10134,ez team,7,617,[LG]acHe_Ce,0.3612,Positive
20366,n é que meu console mostra,8,141,Distro,0.0,Negative
5644,report magnus,2,3129,EW.fedistico,0.0,Negative
46715,cant beleive im going lose went vanguard,4,1614,Thesoxs,-0.4019,Negative
37704,dont see go,3,1879,Achilles...[#0],0.0,Negative
38095,ez win,4,2177,WindMark,0.743,Positive
44709,wr please,0,1285,Yoshi,0.3182,Positive
24729,fck team v,3,1676,Mar co,0.0,Negative
20214,ggwp,9,2373,ggjoy,0.0,Negative
7975,im sorry lost pa,5,3060,Nudd,-0.3818,Negative
15626,omg worked,7,2389,Megabest,0.0,Negative
17930,sabe,3,2496,Ruro,0.0,Negative
24468,aim blood,6,2417,DG.Louis,0.0,Negative
25444,ciao brood,4,673,Thijvarij,0.0,Negative
7811,gg,5,3663,Whatshisface,0.296,Positive
16053,ez,1,1131,<i>Pepero ♥,0.3612,Positive
12972,ez,0,-9,KaelkN RTGE,0.3612,Positive
25476,fun,0,1145,_Hot*StePPaH_,0.5106,Positive
30732,gg,8,3188,Bangarang!,0.296,Positive
35316,wanna live,8,1275,ssjashari,0.0,Negative
46644,retard,2,3196,B-Godz,-0.5267,Negative
46752,lol,1,2968,RAMBO,0.4215,Positive
390,gg,6,3313,Azure,0.296,Positive
8940,u farm awhile ago,3,1371,D I R J,0.0,Negative
24572,ty pausing lol,4,557,Skatkent,0.6597,Positive
28666,lol,7,1073,His name was Robert Paulson,0.4215,Positive
11921,tp,4,557,RIp@,0.0,Negative
871,babilo,8,2075,HARD SUPP HERE! PICK CARRY!,0.0,Negative
49011,lol,1,1760,Hook God,0.4215,Positive
34125,lol,5,2535,BillySing,0.4215,Positive
8719,gg,3,2769,w_a_k_e_UP,0.296,Positive
47266,ez katka ez ez boris,6,1397,Random,0.7579,Positive
23954,carry,4,585,PAPAPA,0.0,Negative
44057,с даунами катать,6,1055,Jackson,0.0,Negative
17344,ok,7,643,N O W E L L ♥,0.296,Positive
41551,ezgaem,1,1735,bobo,0.0,Negative
16075,get dick,9,2084,SiR,-0.5106,Negative
10795,vp newbee,9,-31,Evok3R -_-#,0.0,Negative
34852,gg noob qop,5,1735,DiN DoN,0.25,Positive
19770,dd,7,1946,darkfreze,0.0,Negative
594,sorry bad game,7,1281,9781,-0.5859,Negative
43135,izi,8,1907,Cecovichh.Kuku,0.0,Negative
40340,like isi dota,0,1682,NonExplosive,0.3612,Positive
14834,nice buyback,0,1825,EvilGod,0.4215,Positive
